Time_s,P_load_kW,P_pv_kW,P_grid_kW,P_bat_kW,SOC_pct,Rev_kW,Dem_kW,Sm_kW,Mode
263.300,200.000,150.000,44.413,5.578,49.946,0.000,0.000,5.578,0
263.400,200.000,150.000,44.422,5.569,49.946,0.000,0.000,5.569,0
263.500,200.000,150.000,44.431,5.559,49.946,0.000,0.000,5.559,0
263.600,200.000,150.000,44.441,5.550,49.946,0.000,0.000,5.550,0
263.700,200.000,150.000,44.450,5.541,49.946,0.000,0.000,5.541,0
263.800,200.000,150.000,44.459,5.532,49.946,0.000,0.000,5.532,0
263.900,200.000,150.000,44.468,5.522,49.946,0.000,0.000,5.522,0
264.000,200.000,150.000,44.478,5.513,49.946,0.000,0.000,5.513,0
264.100,200.000,150.000,44.487,5.504,49.946,0.000,0.000,5.504,0
264.200,200.000,150.000,44.496,5.495,49.946,0.000,0.000,5.495,0
264.300,200.000,150.000,44.505,5.486,49.946,0.000,0.000,5.486,0
264.400,200.000,150.000,44.514,5.477,49.946,0.000,0.000,5.477,0
264.500,200.000,150.000,44.523,5.468,49.946,0.000,0.000,5.468,0
264.600,200.000,150.000,44.532,5.458,49.946,0.000,0.000,5.458,0
264.700,200.000,150.000,44.542,5.449,49.946,0.000,0.000,5.449,0
264.800,200.000,150.000,44.551,5.440,49.946,0.000,0.000,5.440,0
264.900,200.000,150.000,44.560,5.431,49.946,0.000,0.000,5.431,0
265.000,200.000,150.000,44.569,5.422,49.946,0.000,0.000,5.422,0
265.100,200.000,150.000,44.578,5.413,49.946,0.000,0.000,5.413,0
265.200,200.000,150.000,44.587,5.404,49.946,0.000,0.000,5.404,0
265.300,200.000,150.000,44.596,5.395,49.946,0.000,0.000,5.395,0
265.400,200.000,150.000,44.605,5.386,49.946,0.000,0.000,5.386,0
265.500,200.000,150.000,44.614,5.377,49.946,0.000,0.000,5.377,0
265.600,200.000,150.000,44.623,5.368,49.946,0.000,0.000,5.368,0
265.700,200.000,150.000,44.632,5.359,49.946,0.000,0.000,5.359,0
265.800,200.000,150.000,44.641,5.350,49.946,0.000,0.000,5.350,0
265.900,200.000,150.000,44.650,5.342,49.946,0.000,0.000,5.342,0
266.000,200.000,150.000,44.658,5.333,49.946,0.000,0.000,5.333,0
266.100,200.000,150.000,44.667,5.324,49.946,0.000,0.000,5.324,0
266.200,200.000,150.000,44.676,5.315,49.946,0.000,0.000,5.315,0
266.300,200.000,150.000,44.685,5.306,49.946,0.000,0.000,5.306,0
266.400,200.000,150.000,44.694,5.297,49.946,0.000,0.000,5.297,0
266.500,200.000,150.000,44.703,5.288,49.946,0.000,0.000,5.288,0
266.600,200.000,150.000,44.712,5.280,49.946,0.000,0.000,5.280,0
266.700,200.000,150.000,44.720,5.271,49.946,0.000,0.000,5.271,0
266.800,200.000,150.000,44.729,5.262,49.946,0.000,0.000,5.262,0
266.900,200.000,150.000,44.738,5.253,49.946,0.000,0.000,5.253,0
267.000,200.000,150.000,44.747,5.245,49.946,0.000,0.000,5.245,0
267.100,200.000,150.000,44.755,5.236,49.946,0.000,0.000,5.236,0
267.200,200.000,150.000,44.764,5.227,49.946,0.000,0.000,5.227,0
267.300,200.000,150.000,44.773,5.218,49.946,0.000,0.000,5.218,0
267.400,200.000,150.000,44.782,5.210,49.946,0.000,0.000,5.210,0
267.500,200.000,150.000,44.790,5.201,49.946,0.000,0.000,5.201,0
267.600,200.000,150.000,44.799,5.192,49.946,0.000,0.000,5.192,0
267.700,200.000,150.000,44.808,5.184,49.946,0.000,0.000,5.184,0
267.800,200.000,150.000,44.816,5.175,49.946,0.000,0.000,5.175,0
267.900,200.000,150.000,44.825,5.167,49.945,0.000,0.000,5.167,0
268.000,200.000,150.000,44.833,5.158,49.945,0.000,0.000,5.158,0
268.100,200.000,150.000,44.842,5.149,49.945,0.000,0.000,5.149,0
268.200,200.000,150.000,44.851,5.141,49.945,0.000,0.000,5.141,0
268.300,200.000,150.000,44.859,5.132,49.945,0.000,0.000,5.132,0
268.400,200.000,150.000,44.868,5.124,49.945,0.000,0.000,5.124,0
268.500,200.000,150.000,44.876,5.115,49.945,0.000,0.000,5.115,0
268.600,200.000,150.000,44.885,5.107,49.945,0.000,0.000,5.107,0
268.700,200.000,150.000,44.893,5.098,49.945,0.000,0.000,5.098,0
268.800,200.000,150.000,44.902,5.090,49.945,0.000,0.000,5.090,0
268.900,200.000,150.000,44.910,5.081,49.945,0.000,0.000,5.081,0
269.000,200.000,150.000,44.919,5.073,49.945,0.000,0.000,5.073,0
269.100,200.000,150.000,44.927,5.064,49.945,0.000,0.000,5.064,0
269.200,200.000,150.000,44.936,5.056,49.945,0.000,0.000,5.056,0
269.300,200.000,150.000,44.944,5.048,49.945,0.000,0.000,5.048,0
269.400,200.000,150.000,44.952,5.039,49.945,0.000,0.000,5.039,0
269.500,200.000,150.000,44.961,5.031,49.945,0.000,0.000,5.031,0
269.600,200.000,150.000,44.969,5.022,49.945,0.000,0.000,5.022,0
269.700,200.000,150.000,44.978,5.014,49.945,0.000,0.000,5.014,0
269.800,200.000,150.000,44.986,5.006,49.945,0.000,0.000,5.006,0
269.900,200.000,150.000,44.994,4.997,49.945,0.000,0.000,4.997,0
270.000,200.000,150.000,45.003,4.989,49.945,0.000,0.000,4.989,0
270.100,200.000,150.000,45.011,4.981,49.945,0.000,0.000,4.981,0
270.200,200.000,150.000,45.019,4.972,49.945,0.000,0.000,4.972,0
270.300,200.000,150.000,45.028,4.964,49.945,0.000,0.000,4.964,0
270.400,200.000,150.000,45.036,4.956,49.945,0.000,0.000,4.956,0
270.500,200.000,150.000,45.044,4.948,49.945,0.000,0.000,4.948,0
270.600,200.000,150.000,45.052,4.939,49.945,0.000,0.000,4.939,0
270.700,200.000,150.000,45.061,4.931,49.945,0.000,0.000,4.931,0
270.800,200.000,150.000,45.069,4.923,49.945,0.000,0.000,4.923,0
270.900,200.000,150.000,45.077,4.915,49.945,0.000,0.000,4.915,0
271.000,200.000,150.000,45.085,4.907,49.945,0.000,0.000,4.907,0
271.100,200.000,150.000,45.093,4.898,49.945,0.000,0.000,4.898,0
271.200,200.000,150.000,45.102,4.890,49.945,0.000,0.000,4.890,0
271.300,200.000,150.000,45.110,4.882,49.945,0.000,0.000,4.882,0
271.400,200.000,150.000,45.118,4.874,49.945,0.000,0.000,4.874,0
271.500,200.000,150.000,45.126,4.866,49.945,0.000,0.000,4.866,0
271.600,200.000,150.000,45.134,4.858,49.945,0.000,0.000,4.858,0
271.700,200.000,150.000,45.142,4.850,49.945,0.000,0.000,4.850,0
271.800,200.000,150.000,45.150,4.842,49.945,0.000,0.000,4.842,0
271.900,200.000,150.000,45.158,4.834,49.945,0.000,0.000,4.834,0
272.000,200.000,150.000,45.166,4.826,49.945,0.000,0.000,4.826,0
272.100,200.000,150.000,45.174,4.818,49.945,0.000,0.000,4.818,0
272.200,200.000,150.000,45.182,4.810,49.945,0.000,0.000,4.810,0
272.300,200.000,150.000,45.190,4.802,49.945,0.000,0.000,4.802,0
272.400,200.000,150.000,45.198,4.794,49.945,0.000,0.000,4.794,0
272.500,200.000,150.000,45.206,4.786,49.945,0.000,0.000,4.786,0
272.600,200.000,150.000,45.214,4.778,49.945,0.000,0.000,4.778,0
272.700,200.000,150.000,45.222,4.770,49.945,0.000,0.000,4.770,0
272.800,200.000,150.000,45.230,4.762,49.945,0.000,0.000,4.762,0
272.900,200.000,150.000,45.238,4.754,49.945,0.000,0.000,4.754,0
273.000,200.000,150.000,45.246,4.746,49.945,0.000,0.000,4.746,0
273.100,200.000,150.000,45.254,4.738,49.945,0.000,0.000,4.738,0
273.200,200.000,150.000,45.262,4.730,49.945,0.000,0.000,4.730,0
273.300,200.000,150.000,45.270,4.722,49.945,0.000,0.000,4.722,0
273.400,200.000,150.000,45.278,4.714,49.945,0.000,0.000,4.714,0
273.500,200.000,150.000,45.286,4.707,49.945,0.000,0.000,4.707,0
273.600,200.000,150.000,45.293,4.699,49.945,0.000,0.000,4.699,0
273.700,200.000,150.000,45.301,4.691,49.945,0.000,0.000,4.691,0
273.800,200.000,150.000,45.309,4.683,49.945,0.000,0.000,4.683,0
273.900,200.000,150.000,45.317,4.675,49.945,0.000,0.000,4.675,0
274.000,200.000,150.000,45.325,4.668,49.945,0.000,0.000,4.668,0
274.100,200.000,150.000,45.332,4.660,49.945,0.000,0.000,4.660,0
274.200,200.000,150.000,45.340,4.652,49.945,0.000,0.000,4.652,0
274.300,200.000,150.000,45.348,4.644,49.945,0.000,0.000,4.644,0
274.400,200.000,150.000,45.356,4.637,49.945,0.000,0.000,4.637,0
274.500,200.000,150.000,45.363,4.629,49.945,0.000,0.000,4.629,0
274.600,200.000,150.000,45.371,4.621,49.945,0.000,0.000,4.621,0
274.700,200.000,150.000,45.379,4.613,49.945,0.000,0.000,4.613,0
274.800,200.000,150.000,45.387,4.606,49.945,0.000,0.000,4.606,0
274.900,200.000,150.000,45.394,4.598,49.945,0.000,0.000,4.598,0
275.000,200.000,150.000,45.402,4.590,49.945,0.000,0.000,4.590,0
275.100,200.000,150.000,45.410,4.583,49.945,0.000,0.000,4.583,0
275.200,200.000,150.000,45.417,4.575,49.945,0.000,0.000,4.575,0
275.300,200.000,150.000,45.425,4.568,49.944,0.000,0.000,4.568,0
275.400,200.000,150.000,45.432,4.560,49.944,0.000,0.000,4.560,0
275.500,200.000,150.000,45.440,4.552,49.944,0.000,0.000,4.552,0
275.600,200.000,150.000,45.448,4.545,49.944,0.000,0.000,4.545,0
275.700,200.000,150.000,45.455,4.537,49.944,0.000,0.000,4.537,0
275.800,200.000,150.000,45.463,4.530,49.944,0.000,0.000,4.530,0
275.900,200.000,150.000,45.470,4.522,49.944,0.000,0.000,4.522,0
276.000,200.000,150.000,45.478,4.515,49.944,0.000,0.000,4.515,0
276.100,200.000,150.000,45.485,4.507,49.944,0.000,0.000,4.507,0
276.200,200.000,150.000,45.493,4.500,49.944,0.000,0.000,4.500,0
276.300,200.000,150.000,45.500,4.492,49.944,0.000,0.000,4.492,0
276.400,200.000,150.000,45.508,4.485,49.944,0.000,0.000,4.485,0
276.500,200.000,150.000,45.515,4.477,49.944,0.000,0.000,4.477,0
276.600,200.000,150.000,45.523,4.470,49.944,0.000,0.000,4.470,0
276.700,200.000,150.000,45.530,4.462,49.944,0.000,0.000,4.462,0
276.800,200.000,150.000,45.538,4.455,49.944,0.000,0.000,4.455,0
276.900,200.000,150.000,45.545,4.447,49.944,0.000,0.000,4.447,0
277.000,200.000,150.000,45.553,4.440,49.944,0.000,0.000,4.440,0
277.100,200.000,150.000,45.560,4.433,49.944,0.000,0.000,4.433,0
277.200,200.000,150.000,45.567,4.425,49.944,0.000,0.000,4.425,0
277.300,200.000,150.000,45.575,4.418,49.944,0.000,0.000,4.418,0
277.400,200.000,150.000,45.582,4.411,49.944,0.000,0.000,4.411,0
277.500,200.000,150.000,45.589,4.403,49.944,0.000,0.000,4.403,0
277.600,200.000,150.000,45.597,4.396,49.944,0.000,0.000,4.396,0
277.700,200.000,150.000,45.604,4.389,49.944,0.000,0.000,4.389,0
277.800,200.000,150.000,45.611,4.381,49.944,0.000,0.000,4.381,0
277.900,200.000,150.000,45.619,4.374,49.944,0.000,0.000,4.374,0
278.000,200.000,150.000,45.626,4.367,49.944,0.000,0.000,4.367,0
278.100,200.000,150.000,45.633,4.359,49.944,0.000,0.000,4.359,0
278.200,200.000,150.000,45.641,4.352,49.944,0.000,0.000,4.352,0
278.300,200.000,150.000,45.648,4.345,49.944,0.000,0.000,4.345,0
278.400,200.000,150.000,45.655,4.338,49.944,0.000,0.000,4.338,0
278.500,200.000,150.000,45.662,4.331,49.944,0.000,0.000,4.331,0
278.600,200.000,150.000,45.669,4.323,49.944,0.000,0.000,4.323,0
278.700,200.000,150.000,45.677,4.316,49.944,0.000,0.000,4.316,0
278.800,200.000,150.000,45.684,4.309,49.944,0.000,0.000,4.309,0
278.900,200.000,150.000,45.691,4.302,49.944,0.000,0.000,4.302,0
279.000,200.000,150.000,45.698,4.295,49.944,0.000,0.000,4.295,0
279.100,200.000,150.000,45.705,4.287,49.944,0.000,0.000,4.287,0
279.200,200.000,150.000,45.713,4.280,49.944,0.000,0.000,4.280,0
279.300,200.000,150.000,45.720,4.273,49.944,0.000,0.000,4.273,0
279.400,200.000,150.000,45.727,4.266,49.944,0.000,0.000,4.266,0
279.500,200.000,150.000,45.734,4.259,49.944,0.000,0.000,4.259,0
279.600,200.000,150.000,45.741,4.252,49.944,0.000,0.000,4.252,0
279.700,200.000,150.000,45.748,4.245,49.944,0.000,0.000,4.245,0
279.800,200.000,150.000,45.755,4.238,49.944,0.000,0.000,4.238,0
279.900,200.000,150.000,45.762,4.231,49.944,0.000,0.000,4.231,0
280.000,200.000,150.000,45.769,4.224,49.944,0.000,0.000,4.224,0
280.100,200.000,150.000,45.776,4.217,49.944,0.000,0.000,4.217,0
280.200,200.000,150.000,45.783,4.210,49.944,0.000,0.000,4.210,0
280.300,200.000,150.000,45.790,4.203,49.944,0.000,0.000,4.203,0
280.400,200.000,150.000,45.797,4.196,49.944,0.000,0.000,4.196,0
280.500,200.000,150.000,45.804,4.189,49.944,0.000,0.000,4.189,0
280.600,200.000,150.000,45.811,4.182,49.944,0.000,0.000,4.182,0
280.700,200.000,150.000,45.818,4.175,49.944,0.000,0.000,4.175,0
280.800,200.000,150.000,45.825,4.168,49.944,0.000,0.000,4.168,0
280.900,200.000,150.000,45.832,4.161,49.944,0.000,0.000,4.161,0
281.000,200.000,150.000,45.839,4.154,49.944,0.000,0.000,4.154,0
281.100,200.000,150.000,45.846,4.147,49.944,0.000,0.000,4.147,0
281.200,200.000,150.000,45.853,4.140,49.944,0.000,0.000,4.140,0
281.300,200.000,150.000,45.860,4.133,49.944,0.000,0.000,4.133,0
281.400,200.000,150.000,45.867,4.126,49.944,0.000,0.000,4.126,0
281.500,200.000,150.000,45.874,4.120,49.944,0.000,0.000,4.120,0
281.600,200.000,150.000,45.880,4.113,49.944,0.000,0.000,4.113,0
281.700,200.000,150.000,45.887,4.106,49.944,0.000,0.000,4.106,0
281.800,200.000,150.000,45.894,4.099,49.944,0.000,0.000,4.099,0
281.900,200.000,150.000,45.901,4.092,49.944,0.000,0.000,4.092,0
282.000,200.000,150.000,45.908,4.085,49.944,0.000,0.000,4.085,0
282.100,200.000,150.000,45.915,4.079,49.944,0.000,0.000,4.079,0
282.200,200.000,150.000,45.921,4.072,49.944,0.000,0.000,4.072,0
282.300,200.000,150.000,45.928,4.065,49.944,0.000,0.000,4.065,0
282.400,200.000,150.000,45.935,4.058,49.944,0.000,0.000,4.058,0
282.500,200.000,150.000,45.942,4.051,49.944,0.000,0.000,4.051,0
282.600,200.000,150.000,45.949,4.045,49.944,0.000,0.000,4.045,0
282.700,200.000,150.000,45.955,4.038,49.944,0.000,0.000,4.038,0
282.800,200.000,150.000,45.962,4.031,49.944,0.000,0.000,4.031,0
282.900,200.000,150.000,45.969,4.025,49.944,0.000,0.000,4.025,0
283.000,200.000,150.000,45.975,4.018,49.944,0.000,0.000,4.018,0
283.100,200.000,150.000,45.982,4.011,49.944,0.000,0.000,4.011,0
283.200,200.000,150.000,45.989,4.005,49.944,0.000,0.000,4.005,0
283.300,200.000,150.000,45.995,3.998,49.944,0.000,0.000,3.998,0
283.400,200.000,150.000,46.002,3.991,49.944,0.000,0.000,3.991,0
283.500,200.000,150.000,46.009,3.985,49.944,0.000,0.000,3.985,0
283.600,200.000,150.000,46.015,3.978,49.944,0.000,0.000,3.978,0
283.700,200.000,150.000,46.022,3.971,49.943,0.000,0.000,3.971,0
283.800,200.000,150.000,46.029,3.965,49.943,0.000,0.000,3.965,0
283.900,200.000,150.000,46.035,3.958,49.943,0.000,0.000,3.958,0
284.000,200.000,150.000,46.042,3.952,49.943,0.000,0.000,3.952,0
284.100,200.000,150.000,46.048,3.945,49.943,0.000,0.000,3.945,0
284.200,200.000,150.000,46.055,3.938,49.943,0.000,0.000,3.938,0
284.300,200.000,150.000,46.062,3.932,49.943,0.000,0.000,3.932,0
284.400,200.000,150.000,46.068,3.925,49.943,0.000,0.000,3.925,0
284.500,200.000,150.000,46.075,3.919,49.943,0.000,0.000,3.919,0
284.600,200.000,150.000,46.081,3.912,49.943,0.000,0.000,3.912,0
284.700,200.000,150.000,46.088,3.906,49.943,0.000,0.000,3.906,0
284.800,200.000,150.000,46.094,3.899,49.943,0.000,0.000,3.899,0
284.900,200.000,150.000,46.101,3.893,49.943,0.000,0.000,3.893,0
285.000,200.000,150.000,46.107,3.886,49.943,0.000,0.000,3.886,0
285.100,200.000,150.000,46.114,3.880,49.943,0.000,0.000,3.880,0
285.200,200.000,150.000,46.120,3.873,49.943,0.000,0.000,3.873,0
285.300,200.000,150.000,46.127,3.867,49.943,0.000,0.000,3.867,0
285.400,200.000,150.000,46.133,3.860,49.943,0.000,0.000,3.860,0
285.500,200.000,150.000,46.140,3.854,49.943,0.000,0.000,3.854,0
285.600,200.000,150.000,46.146,3.848,49.943,0.000,0.000,3.848,0
285.700,200.000,150.000,46.152,3.841,49.943,0.000,0.000,3.841,0
285.800,200.000,150.000,46.159,3.835,49.943,0.000,0.000,3.835,0
285.900,200.000,150.000,46.165,3.828,49.943,0.000,0.000,3.828,0
286.000,200.000,150.000,46.172,3.822,49.943,0.000,0.000,3.822,0
286.100,200.000,150.000,46.178,3.816,49.943,0.000,0.000,3.816,0
286.200,200.000,150.000,46.184,3.809,49.943,0.000,0.000,3.809,0
286.300,200.000,150.000,46.191,3.803,49.943,0.000,0.000,3.803,0
286.400,200.000,150.000,46.197,3.797,49.943,0.000,0.000,3.797,0
286.500,200.000,150.000,46.203,3.790,49.943,0.000,0.000,3.790,0
286.600,200.000,150.000,46.210,3.784,49.943,0.000,0.000,3.784,0
286.700,200.000,150.000,46.216,3.778,49.943,0.000,0.000,3.778,0
286.800,200.000,150.000,46.222,3.772,49.943,0.000,0.000,3.772,0
286.900,200.000,150.000,46.228,3.765,49.943,0.000,0.000,3.765,0
287.000,200.000,150.000,46.235,3.759,49.943,0.000,0.000,3.759,0
287.100,200.000,150.000,46.241,3.753,49.943,0.000,0.000,3.753,0
287.200,200.000,150.000,46.247,3.746,49.943,0.000,0.000,3.746,0
287.300,200.000,150.000,46.254,3.740,49.943,0.000,0.000,3.740,0
287.400,200.000,150.000,46.260,3.734,49.943,0.000,0.000,3.734,0
287.500,200.000,150.000,46.266,3.728,49.943,0.000,0.000,3.728,0
287.600,200.000,150.000,46.272,3.722,49.943,0.000,0.000,3.722,0
287.700,200.000,150.000,46.278,3.715,49.943,0.000,0.000,3.715,0
287.800,200.000,150.000,46.285,3.709,49.943,0.000,0.000,3.709,0
287.900,200.000,150.000,46.291,3.703,49.943,0.000,0.000,3.703,0
288.000,200.000,150.000,46.297,3.697,49.943,0.000,0.000,3.697,0
288.100,200.000,150.000,46.303,3.691,49.943,0.000,0.000,3.691,0
288.200,200.000,150.000,46.309,3.685,49.943,0.000,0.000,3.685,0
288.300,200.000,150.000,46.315,3.678,49.943,0.000,0.000,3.678,0
288.400,200.000,150.000,46.322,3.672,49.943,0.000,0.000,3.672,0
288.500,200.000,150.000,46.328,3.666,49.943,0.000,0.000,3.666,0
288.600,200.000,150.000,46.334,3.660,49.943,0.000,0.000,3.660,0
288.700,200.000,150.000,46.340,3.654,49.943,0.000,0.000,3.654,0
288.800,200.000,150.000,46.346,3.648,49.943,0.000,0.000,3.648,0
288.900,200.000,150.000,46.352,3.642,49.943,0.000,0.000,3.642,0
289.000,200.000,150.000,46.358,3.636,49.943,0.000,0.000,3.636,0
289.100,200.000,150.000,46.364,3.630,49.943,0.000,0.000,3.630,0
289.200,200.000,150.000,46.370,3.624,49.943,0.000,0.000,3.624,0
289.300,200.000,150.000,46.376,3.618,49.943,0.000,0.000,3.618,0
289.400,200.000,150.000,46.382,3.612,49.943,0.000,0.000,3.612,0
289.500,200.000,150.000,46.388,3.606,49.943,0.000,0.000,3.606,0
289.600,200.000,150.000,46.394,3.600,49.943,0.000,0.000,3.600,0
289.700,200.000,150.000,46.400,3.594,49.943,0.000,0.000,3.594,0
289.800,200.000,150.000,46.406,3.588,49.943,0.000,0.000,3.588,0
289.900,200.000,150.000,46.412,3.582,49.943,0.000,0.000,3.582,0
290.000,200.000,150.000,46.418,3.576,49.943,0.000,0.000,3.576,0
290.100,200.000,150.000,46.424,3.570,49.943,0.000,0.000,3.570,0
290.200,200.000,150.000,46.430,3.564,49.943,0.000,0.000,3.564,0
290.300,200.000,150.000,46.436,3.558,49.943,0.000,0.000,3.558,0
290.400,200.000,150.000,46.442,3.552,49.943,0.000,0.000,3.552,0
290.500,200.000,150.000,46.448,3.546,49.943,0.000,0.000,3.546,0
290.600,200.000,150.000,46.454,3.540,49.943,0.000,0.000,3.540,0
290.700,200.000,150.000,46.460,3.534,49.943,0.000,0.000,3.534,0
290.800,200.000,150.000,46.466,3.528,49.943,0.000,0.000,3.528,0
290.900,200.000,150.000,46.472,3.523,49.943,0.000,0.000,3.523,0
291.000,200.000,150.000,46.477,3.517,49.943,0.000,0.000,3.517,0
291.100,200.000,150.000,46.483,3.511,49.943,0.000,0.000,3.511,0
291.200,200.000,150.000,46.489,3.505,49.943,0.000,0.000,3.505,0
291.300,200.000,150.000,46.495,3.499,49.943,0.000,0.000,3.499,0
291.400,200.000,150.000,46.501,3.493,49.943,0.000,0.000,3.493,0
291.500,200.000,150.000,46.507,3.488,49.943,0.000,0.000,3.488,0
291.600,200.000,150.000,46.512,3.482,49.943,0.000,0.000,3.482,0
291.700,200.000,150.000,46.518,3.476,49.943,0.000,0.000,3.476,0
291.800,200.000,150.000,46.524,3.470,49.943,0.000,0.000,3.470,0
291.900,200.000,150.000,46.530,3.464,49.943,0.000,0.000,3.464,0
292.000,200.000,150.000,46.536,3.459,49.943,0.000,0.000,3.459,0
292.100,200.000,150.000,46.541,3.453,49.943,0.000,0.000,3.453,0
292.200,200.000,150.000,46.547,3.447,49.943,0.000,0.000,3.447,0
292.300,200.000,150.000,46.553,3.441,49.943,0.000,0.000,3.441,0
292.400,200.000,150.000,46.559,3.436,49.943,0.000,0.000,3.436,0
292.500,200.000,150.000,46.564,3.430,49.943,0.000,0.000,3.430,0
292.600,200.000,150.000,46.570,3.424,49.943,0.000,0.000,3.424,0
292.700,200.000,150.000,46.576,3.419,49.943,0.000,0.000,3.419,0
292.800,200.000,150.000,46.581,3.413,49.943,0.000,0.000,3.413,0
292.900,200.000,150.000,46.587,3.407,49.943,0.000,0.000,3.407,0
293.000,200.000,150.000,46.593,3.402,49.943,0.000,0.000,3.402,0
293.100,200.000,150.000,46.598,3.396,49.943,0.000,0.000,3.396,0
293.200,200.000,150.000,46.604,3.390,49.943,0.000,0.000,3.390,0
293.300,200.000,150.000,46.610,3.385,49.943,0.000,0.000,3.385,0
293.400,200.000,150.000,46.615,3.379,49.943,0.000,0.000,3.379,0
293.500,200.000,150.000,46.621,3.373,49.943,0.000,0.000,3.373,0
293.600,200.000,150.000,46.627,3.368,49.942,0.000,0.000,3.368,0
293.700,200.000,150.000,46.632,3.362,49.942,0.000,0.000,3.362,0
293.800,200.000,150.000,46.638,3.357,49.942,0.000,0.000,3.357,0
293.900,200.000,150.000,46.643,3.351,49.942,0.000,0.000,3.351,0
294.000,200.000,150.000,46.649,3.345,49.942,0.000,0.000,3.345,0
294.100,200.000,150.000,46.655,3.340,49.942,0.000,0.000,3.340,0
294.200,200.000,150.000,46.660,3.334,49.942,0.000,0.000,3.334,0
294.300,200.000,150.000,46.666,3.329,49.942,0.000,0.000,3.329,0
294.400,200.000,150.000,46.671,3.323,49.942,0.000,0.000,3.323,0
294.500,200.000,150.000,46.677,3.318,49.942,0.000,0.000,3.318,0
294.600,200.000,150.000,46.682,3.312,49.942,0.000,0.000,3.312,0
294.700,200.000,150.000,46.688,3.307,49.942,0.000,0.000,3.307,0
294.800,200.000,150.000,46.693,3.301,49.942,0.000,0.000,3.301,0
294.900,200.000,150.000,46.699,3.296,49.942,0.000,0.000,3.296,0
295.000,200.000,150.000,46.704,3.290,49.942,0.000,0.000,3.290,0
295.100,200.000,150.000,46.710,3.285,49.942,0.000,0.000,3.285,0
295.200,200.000,150.000,46.715,3.279,49.942,0.000,0.000,3.279,0
295.300,200.000,150.000,46.721,3.274,49.942,0.000,0.000,3.274,0
295.400,200.000,150.000,46.726,3.268,49.942,0.000,0.000,3.268,0
295.500,200.000,150.000,46.732,3.263,49.942,0.000,0.000,3.263,0
295.600,200.000,150.000,46.737,3.257,49.942,0.000,0.000,3.257,0
295.700,200.000,150.000,46.743,3.252,49.942,0.000,0.000,3.252,0
295.800,200.000,150.000,46.748,3.247,49.942,0.000,0.000,3.247,0
295.900,200.000,150.000,46.753,3.241,49.942,0.000,0.000,3.241,0
296.000,200.000,150.000,46.759,3.236,49.942,0.000,0.000,3.236,0
296.100,200.000,150.000,46.764,3.230,49.942,0.000,0.000,3.230,0
296.200,200.000,150.000,46.770,3.225,49.942,0.000,0.000,3.225,0
296.300,200.000,150.000,46.775,3.220,49.942,0.000,0.000,3.220,0
296.400,200.000,150.000,46.780,3.214,49.942,0.000,0.000,3.214,0
296.500,200.000,150.000,46.786,3.209,49.942,0.000,0.000,3.209,0
296.600,200.000,150.000,46.791,3.204,49.942,0.000,0.000,3.204,0
296.700,200.000,150.000,46.796,3.198,49.942,0.000,0.000,3.198,0
296.800,200.000,150.000,46.802,3.193,49.942,0.000,0.000,3.193,0
296.900,200.000,150.000,46.807,3.188,49.942,0.000,0.000,3.188,0
